2.000000000000000000e+00
2.299999999999999822e+00
0.000000000000000000e+00
1.699999999999999956e+00
3.000000000000000000e+00
4.000000000000000000e+00
2.399999999999999911e+00
0.000000000000000000e+00
3.600000000000000089e+00
7.428300000000000125e+00
3.399999999999999911e+00
3.000000000000000000e+00
1.550000000000000044e+00
2.500000000000000000e+00
0.000000000000000000e+00
3.000000000000000000e+00
0.000000000000000000e+00
5.000000000000000000e-01
2.100000000000000089e+00
2.279999999999999805e+00
7.499999999999999722e-02
3.500000000000000000e+00
3.000000000000000000e+00
9.600000000000000200e-02
0.000000000000000000e+00
3.200000000000000178e+00
4.000000000000000000e+00
1.919999999999999929e+00
2.600000000000000089e-01
3.800000000000000044e-01
2.600000000000000089e+00
2.299999999999999822e+00
2.799999999999999822e+00
2.000000000000000000e+00
7.428300000000000125e+00
5.000000000000000000e+00
2.850000000000000089e+00
2.600000000000000089e+00
4.599999999999999645e+00
2.899999999999999911e+00
1.400000000000000133e-01
7.428300000000000125e+00
6.999999999999999556e-01
2.999999999999999889e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.049999999999999961e-01
0.000000000000000000e+00
1.800000000000000044e+00
2.200000000000000178e+00
3.100000000000000089e+00
4.200000000000000178e+00
1.899999999999999911e+00
2.500000000000000000e-01
1.899999999999999911e+00
2.000000000000000042e-02
1.800000000000000044e+00
2.899999999999999911e+00
0.000000000000000000e+00
1.850000000000000089e+00
4.165199999999999569e+00
1.699999999999999956e+00
3.200000000000000178e+00
2.140000000000000124e+00
3.500000000000000000e+00
2.290000000000000036e+00
1.600000000000000089e+00
3.399999999999999911e+00
0.000000000000000000e+00
1.899999999999999911e+00
4.000000000000000000e+00
1.699999999999999956e+00
2.100000000000000089e+00
3.500000000000000000e+00
2.000000000000000042e-02
5.999999999999999778e-01
7.428300000000000125e+00
2.419999999999999929e+00
4.299999999999999822e+00
2.399999999999999911e+00
1.899999999999999911e+00
2.200000000000000178e+00
3.600000000000000089e+00
1.000000000000000000e+00
2.500000000000000000e+00
3.200000000000000178e+00
6.999999999999999556e-01
1.000000000000000000e+00
0.000000000000000000e+00
1.500000000000000000e+00
2.500000000000000000e+00
2.546400000000000219e+00
2.169999999999999929e+00
3.200000000000000178e+00
3.600000000000000089e+00
2.000000000000000111e-01
6.999999999999999556e-01
3.200000000000000178e+00
2.500000000000000000e+00
2.350000000000000089e+00
7.428300000000000125e+00
2.000000000000000000e+00
1.850000000000000089e+00
2.850000000000000089e+00
2.700000000000000178e+00
0.000000000000000000e+00
2.000000000000000000e+00
0.000000000000000000e+00
8.000000000000000444e-01
2.100000000000000089e+00
0.000000000000000000e+00
2.479999999999999982e+00
1.199999999999999956e+00
3.600000000000000089e+00
0.000000000000000000e+00
2.000000000000000000e+00
1.499999999999999944e-01
7.500000000000000000e-01
2.899999999999999911e+00
4.500000000000000000e+00
2.560000000000000053e+00
7.428300000000000125e+00
1.199999999999999956e+00
9.100000000000000311e-01
3.000000000000000000e+00
